,기온(°C),강수량(mm),습도(%),전운량(10분위),적설(cm),풍속(m/s),pv_efficiency,month,hour,일사(MJ/m2)
37,0.4553191489361702,0.0,0.5913978494623656,0.9,0.0,0.04242424242424242,0.621317157712305,0.1818181818181818,0.34782608695652173,0.2
38,0.6574468085106382,0.0,0.45161290322580655,0.4,0.0,0.17575757575757575,0.2894280762564989,0.1818181818181818,0.5652173913043478,3.3
39,0.28510638297872337,0.0,0.34408602150537637,0.0,0.0,0.14545454545454545,0.35095320623916815,0.0,0.8260869565217391,0.0
40,0.8148936170212766,0.0,0.6881720430107527,0.5,0.0,0.38181818181818183,0.46620450606585784,0.7272727272727273,0.5217391304347826,3.05
41,0.827659574468085,0.0,0.6129032258064516,0.30000000000000004,0.0,0.1575757575757576,0.2114384748700171,0.4545454545454545,0.43478260869565216,2.44
42,0.19361702127659575,0.0,0.49462365591397855,0.0,0.0,0.14545454545454545,0.33795493934142107,0.09090909090909091,0.30434782608695654,0.0
43,0.5638297872340425,0.0,0.34408602150537637,0.1,0.0,0.296969696969697,0.07885615251299805,0.9090909090909091,0.5652173913043478,2.19
44,0.5446808510638298,0.0,0.45161290322580655,0.6000000000000001,0.0,0.2303030303030303,0.28076256499133434,0.2727272727272727,0.43478260869565216,2.32
45,0.6404255319148935,0.0,0.7419354838709677,1.0,0.0,0.06666666666666668,0.902946273830156,0.2727272727272727,0.6086956521739131,0.56
46,0.7276595744680852,0.0,0.8279569892473119,0.9,0.0,0.503030303030303,0.4670710571923743,0.7272727272727273,0.4782608695652174,0.7
47,0.3,0.0,0.39784946236559143,0.0,0.0,0.1575757575757576,0.07452339688041576,0.9999999999999999,0.21739130434782608,0.0
48,0.4553191489361702,0.0,0.35483870967741943,0.0,0.0,0.38787878787878793,0.6187175043327556,0.1818181818181818,0.6956521739130435,2.16
49,0.3553191489361702,0.0,0.46236559139784955,0.0,0.0,0.22424242424242427,0.41681109185441945,0.9090909090909091,0.30434782608695654,0.0
50,0.7553191489361701,0.008522727272727272,0.9354838709677419,1.0,0.0,0.4909090909090909,0.13864818024263426,0.7272727272727273,0.5652173913043478,0.97
51,0.6170212765957447,0.0,0.6666666666666666,0.8,0.0,0.22424242424242427,0.7590987868284229,0.8181818181818182,0.2608695652173913,0.0
52,0.6595744680851063,0.0,0.5806451612903226,0.0,0.0,0.21212121212121213,0.26863084922010394,0.2727272727272727,0.6521739130434783,3.04
53,0.7127659574468085,0.041193181818181816,0.9784946236559141,1.0,0.0,0.1272727272727273,0.82842287694974,0.5454545454545454,0.34782608695652173,0.1
54,0.3851063829787234,0.0,0.1827956989247312,0.0,0.0,0.2727272727272727,0.3769497400346621,0.9999999999999999,0.6521739130434783,1.57
55,0.8829787234042552,0.0,0.6451612903225806,0.0,0.0,0.39999999999999997,0.8024263431542462,0.6363636363636364,0.6521739130434783,3.02
56,0.39148936170212767,0.0,0.6774193548387097,0.7000000000000001,0.0,0.030303030303030304,0.9549393414211439,0.09090909090909091,0.34782608695652173,0.12
57,0.6680851063829787,0.109375,0.9247311827956989,1.0,0.0,0.13333333333333336,0.5277296360485269,0.4545454545454545,0.7391304347826086,0.08
58,0.725531914893617,0.0,0.40860215053763443,0.0,0.0,0.1878787878787879,0.10745233968804158,0.8181818181818182,0.6086956521739131,2.27
59,0.502127659574468,0.0,0.31182795698924737,0.0,0.0,0.2727272727272727,0.9358752166377817,0.1818181818181818,0.5652173913043478,3.08
60,0.42553191489361697,0.0,0.46236559139784955,0.2,0.0,0.503030303030303,0.3414211438474869,0.0,0.6086956521739131,2.01
61,0.7021276595744681,0.0,0.5591397849462366,0.4,0.0,0.38787878787878793,0.24176776429809355,0.36363636363636365,0.5217391304347826,2.52
62,0.7914893617021277,0.0,0.7204301075268817,1.0,0.0,0.38787878787878793,0.20710571923743482,0.5454545454545454,0.7826086956521738,0.36
63,0.7914893617021277,0.0,0.7741935483870968,0.7000000000000001,0.0,0.16969696969696968,0.7946273830155979,0.6363636363636364,0.7826086956521738,0.51
64,0.4340425531914893,0.056818181818181816,0.9247311827956989,1.0,0.0,0.0787878787878788,0.34488734835355284,0.0,0.3913043478260869,0.08
65,0.5617021276595744,0.0,0.5806451612903226,0.7000000000000001,0.0,0.2181818181818182,0.9072790294627384,0.2727272727272727,0.2608695652173913,0.0
66,0.7319148936170212,0.0,0.9784946236559141,1.0,0.0,0.09696969696969698,0.7634315424610052,0.8181818181818182,0.8260869565217391,0.0
67,0.7702127659574467,0.0,0.40860215053763443,0.0,0.0,0.3272727272727273,0.8717504332755632,0.36363636363636365,0.7391304347826086,1.95
68,0.7851063829787233,0.0,0.23655913978494625,0.8,0.0,0.39999999999999997,0.8708838821490468,0.36363636363636365,0.6086956521739131,3.08
69,0.7914893617021277,0.0,0.6559139784946236,0.6000000000000001,0.0,0.16969696969696968,0.11785095320623906,0.8181818181818182,0.6521739130434783,1.56
70,0.3276595744680851,0.0,0.30107526881720437,0.30000000000000004,0.0,0.19999999999999998,0.017331022530329143,0.09090909090909091,0.4782608695652174,1.77
71,0.29148936170212764,0.0,0.44086021505376344,0.0,0.0,0.5272727272727272,0.05199306759098765,0.9999999999999999,0.30434782608695654,0.0
72,0.5404255319148936,0.0,0.6236559139784946,0.0,0.0,0.09090909090909091,0.4237435008665511,0.8181818181818182,0.21739130434782608,0.0
73,0.5914893617021276,0.0,0.47311827956989255,0.2,0.0,0.16969696969696968,0.8994800693240902,0.2727272727272727,0.6086956521739131,3.7
74,0.6723404255319149,0.0,0.36559139784946243,0.1,0.0,0.16363636363636366,0.11438474870017323,0.8181818181818182,0.5652173913043478,2.7
75,0.3404255319148936,0.0,0.5161290322580645,0.7000000000000001,0.0,0.13333333333333336,0.04332755632582308,0.0,0.30434782608695654,0.0
76,0.6957446808510638,0.0,0.8817204301075269,0.9,0.0,0.14545454545454545,0.22357019064124772,0.4545454545454545,0.21739130434782608,0.0
77,0.39574468085106385,0.0,0.2473118279569893,0.0,0.0,0.20606060606060606,0.6880415944540728,0.9999999999999999,0.5217391304347826,2.01
78,0.24680851063829787,0.0,0.2795698924731183,0.1,0.0,0.24242424242424243,0.3596187175043327,0.0,0.6956521739130435,1.18
79,0.3638297872340426,0.0,0.30107526881720437,0.5,0.0,0.030303030303030304,0.3830155979202772,0.9999999999999999,0.3913043478260869,0.33
80,0.7382978723404254,0.028409090909090908,0.9892473118279571,1.0,0.0,0.17575757575757575,0.7876949740034662,0.7272727272727273,0.43478260869565216,0.29
81,0.8340425531914892,0.0,0.8602150537634409,0.0,0.0,0.04848484848484849,0.17937608318890796,0.6363636363636364,0.21739130434782608,0.0
82,0.7425531914893617,0.018465909090909092,0.9677419354838711,1.0,0.0,0.2303030303030303,0.5407279029462738,0.4545454545454545,0.3913043478260869,0.15
83,0.3659574468085106,0.0,0.5913978494623656,0.9,0.0,0.11515151515151514,0.029462738301559765,0.0,0.2608695652173913,0.0
84,0.4106382978723404,0.0,0.16129032258064518,0.0,0.0,0.0787878787878788,0.04419410745233954,0.0,0.7826086956521738,0.03
85,0.2680851063829787,0.0,0.35483870967741943,0.30000000000000004,0.0,0.2727272727272727,0.6412478336221837,0.09090909090909091,0.2608695652173913,0.0
86,0.5957446808510638,0.0,0.6559139784946236,1.0,0.0,0.19393939393939397,0.25389948006932395,0.36363636363636365,0.34782608695652173,0.51
87,0.3638297872340426,0.0,0.33333333333333337,0.7000000000000001,0.0,0.3212121212121212,0.9280762564991335,0.1818181818181818,0.30434782608695654,0.05
88,0.7446808510638298,0.0,0.903225806451613,0.5,0.0,0.06666666666666668,0.4653379549393414,0.7272727272727273,0.30434782608695654,0.06
89,0.5085106382978724,0.0,0.4193548387096775,0.0,0.0,0.10303030303030303,0.07538994800693222,0.9999999999999999,0.5652173913043478,1.77
90,0.6404255319148935,0.0,0.39784946236559143,0.6000000000000001,0.0,0.39999999999999997,0.5823223570190641,0.2727272727272727,0.6086956521739131,2.88
91,0.6595744680851063,0.014204545454545454,0.9892473118279571,1.0,0.0,0.06666666666666668,0.5147313691507799,0.5454545454545454,0.30434782608695654,0.04
92,0.3468085106382979,0.0,0.47311827956989255,0.0,0.0,0.08484848484848484,0.41681109185441945,0.9090909090909091,0.21739130434782608,0.0
93,0.7723404255319148,0.0,0.6881720430107527,0.6000000000000001,0.0,0.2606060606060606,0.5493934142114384,0.4545454545454545,0.6956521739130435,2.1
94,0.7382978723404254,0.0,0.9354838709677419,1.0,0.0,0.06666666666666668,0.7634315424610052,0.8181818181818182,0.30434782608695654,0.01
95,0.6680851063829787,0.03977272727272727,0.9677419354838711,1.0,0.0,0.10303030303030303,0.2339688041594452,0.4545454545454545,0.6521739130434783,0.27
96,0.7170212765957447,0.0,0.8817204301075269,0.2,0.0,0.13333333333333336,0.1230502599653378,0.8181818181818182,0.21739130434782608,0.0
97,0.6595744680851063,0.0,0.2795698924731183,0.5,0.0,0.10303030303030303,0.889948006932409,0.36363636363636365,0.3913043478260869,2.02
98,0.44468085106382976,0.0,0.19354838709677424,0.4,0.0,0.10303030303030303,0.6707105719237435,0.0,0.6521739130434783,1.59
99,0.7574468085106383,0.16477272727272727,0.9784946236559141,1.0,0.0,0.09696969696969698,0.5017331022530329,0.5454545454545454,0.6086956521739131,0.51
100,0.7872340425531914,0.0,0.6881720430107527,0.9,0.0,0.22424242424242427,0.5294627383015598,0.4545454545454545,0.6956521739130435,1.12
101,0.23617021276595743,0.0,0.47311827956989255,0.4,0.0,0.1878787878787879,0.3769497400346621,0.9999999999999999,0.30434782608695654,0.0
102,0.4659574468085106,0.0,0.7849462365591399,1.0,0.0,0.21212121212121213,0.710571923743501,0.9999999999999999,0.3913043478260869,0.05
103,0.8936170212765957,0.0,0.6559139784946236,0.0,0.0,0.23636363636363636,0.8084922010398614,0.6363636363636364,0.7826086956521738,1.09
104,0.9191489361702128,0.0,0.5806451612903226,0.4,0.0,0.17575757575757575,0.18630849220103962,0.5454545454545454,0.5217391304347826,2.96
105,0.27872340425531916,0.0,0.09677419354838711,0.1,0.0,0.2303030303030303,0.3821490467937607,0.9999999999999999,0.6521739130434783,1.56
106,0.3148936170212766,0.0,0.31182795698924737,0.0,0.0,0.13939393939393938,0.0008665511265164572,0.09090909090909091,0.30434782608695654,0.0
107,0.7893617021276595,0.0,0.7849462365591399,0.8,0.0,0.21212121212121213,0.5199306759098786,0.5454545454545454,0.6086956521739131,2.98
108,0.597872340425532,0.0,0.6344086021505376,0.9,0.0,0.23636363636363636,0.7512998266897748,0.8181818181818182,0.4782608695652174,0.3
109,0.8425531914893616,0.0,0.8279569892473119,0.1,0.0,0.21212121212121213,0.8015597920277296,0.6363636363636364,0.8260869565217391,0.2
110,0.5553191489361702,0.0,0.46236559139784955,0.30000000000000004,0.0,0.13939393939393938,0.7149046793760832,0.9090909090909091,0.6956521739130435,0.89
111,0.4085106382978723,0.0,0.7204301075268817,1.0,0.0,0.33333333333333337,0.3110918544194107,0.1818181818181818,0.6086956521739131,0.29
112,0.5382978723404255,0.0,0.7956989247311829,0.1,0.0,0.3212121212121212,0.32149046793760827,0.09090909090909091,0.30434782608695654,0.0
113,0.6957446808510638,0.0,0.5268817204301075,0.9,0.0,0.01818181818181818,0.5381282495667244,0.4545454545454545,0.30434782608695654,0.33
114,0.9063829787234041,0.0,0.6559139784946236,0.0,0.0,0.04848484848484849,0.17937608318890796,0.6363636363636364,0.34782608695652173,1.01
115,0.6468085106382978,0.0,0.5053763440860215,0.7000000000000001,0.0,0.20606060606060606,0.4220103986135181,0.8181818181818182,0.6521739130434783,0.92
116,0.5617021276595744,0.0,0.6989247311827957,0.7000000000000001,0.0,0.13939393939393938,0.9012131715771231,0.2727272727272727,0.8260869565217391,0.03
117,0.8042553191489361,0.0,0.8494623655913979,0.8,0.0,0.16969696969696968,0.13171577123050238,0.7272727272727273,0.4782608695652174,1.24
118,0.5404255319148936,0.0,0.45161290322580655,0.0,0.0,0.1878787878787879,0.2772963604852685,0.2727272727272727,0.7826086956521738,0.91
119,0.42553191489361697,0.0,0.20430107526881724,0.0,0.0,0.09090909090909091,0.03726169844020788,0.0,0.7391304347826086,0.57
120,0.4340425531914893,0.0,0.40860215053763443,0.6000000000000001,0.0,0.14545454545454545,0.6412478336221837,0.09090909090909091,0.7826086956521738,0.3
121,0.3191489361702127,0.0,0.5591397849462366,0.0,0.0,0.30303030303030304,0.041594454072790166,0.0,0.34782608695652173,0.01
122,0.7829787234042553,0.0,0.6559139784946236,0.8,0.0,0.2545454545454546,0.8648180242634316,0.4545454545454545,0.5217391304347826,3.1
123,0.8340425531914892,0.0,0.6344086021505376,0.8,0.0,0.1272727272727273,0.12391681109185426,0.8181818181818182,0.4782608695652174,1.85
124,0.5851063829787234,0.0,0.49462365591397855,0.6000000000000001,0.0,0.012121212121212123,0.42461005199306756,0.8181818181818182,0.8260869565217391,0.0
125,0.47446808510638294,0.0,0.32258064516129037,0.5,0.0,0.13333333333333336,0.9566724436741769,0.09090909090909091,0.6956521739130435,1.62
126,0.6468085106382978,0.0,0.6236559139784946,0.8,0.0,0.19999999999999998,0.5606585788561524,0.36363636363636365,0.5217391304347826,2.31
127,0.5617021276595744,0.0,0.6559139784946236,1.0,0.0,0.05454545454545455,0.610051993067591,0.1818181818181818,0.3913043478260869,0.22
128,0.28723404255319146,0.0,0.15053763440860218,0.0,0.0,0.2727272727272727,0.06239168110918536,0.9999999999999999,0.5652173913043478,2.11
129,0.46808510638297873,0.0,0.16129032258064518,0.7000000000000001,0.0,0.16969696969696968,0.6516464471403813,0.09090909090909091,0.6086956521739131,2.14
130,0.5659574468085107,0.0,0.5376344086021505,0.1,0.0,0.2303030303030303,0.4211438474870016,0.8181818181818182,0.7826086956521738,0.05
131,0.8787234042553191,0.0,0.7526881720430108,0.7000000000000001,0.0,0.24848484848484848,0.20017331022530338,0.5454545454545454,0.43478260869565216,2.35
132,0.34893617021276596,0.0,0.38709677419354843,0.9,0.0,0.10303030303030303,0.9878682842287696,0.0,0.21739130434782608,0.0
133,0.5468085106382978,0.0,0.36559139784946243,0.0,0.0,0.19999999999999998,0.11611785095320615,0.8181818181818182,0.5217391304347826,2.8
134,0.9191489361702128,0.0,0.6344086021505376,0.9,0.0,0.33333333333333337,0.8050259965337955,0.6363636363636364,0.7391304347826086,1.09
135,0.24680851063829787,0.0,0.2688172043010753,1.0,0.0,0.11515151515151514,0.9670710571923744,0.09090909090909091,0.34782608695652173,0.02
136,0.1659574468085106,0.0,0.32258064516129037,0.0,0.0,0.28484848484848485,0.0034662045060658286,0.09090909090909091,0.2608695652173913,0.0
137,0.623404255319149,0.0,0.6559139784946236,0.1,0.0,0.11515151515151514,0.08665511265164638,0.9090909090909091,0.7391304347826086,0.24
138,0.6744680851063829,0.0,0.5698924731182796,0.0,0.0,0.09090909090909091,0.546793760831889,0.4545454545454545,0.30434782608695654,0.51
139,0.8404255319148937,0.0,0.6666666666666666,1.0,0.0,0.23636363636363636,0.7998266897746967,0.6363636363636364,0.7826086956521738,0.71
140,0.6680851063829787,0.0,0.34408602150537637,0.0,0.0,0.1575757575757576,0.7374350086655114,0.8181818181818182,0.5217391304347826,2.52
141,0.4553191489361702,0.0,0.38709677419354843,0.0,0.0,0.18181818181818182,0.6126516464471404,0.1818181818181818,0.30434782608695654,0.04
142,0.38085106382978723,0.0,0.6774193548387097,0.0,0.0,0.23636363636363636,0.07538994800693222,0.9999999999999999,0.21739130434782608,0.0
143,0.2936170212765957,0.0,0.34408602150537637,1.0,0.0,0.16969696969696968,0.6724436741767764,0.0,0.43478260869565216,0.39
144,0.20212765957446807,0.0,0.48387096774193555,0.0,0.0,0.1272727272727273,0.35701906412478335,0.0,0.21739130434782608,0.0
145,0.5617021276595744,0.0,0.5161290322580645,0.1,0.0,0.3696969696969697,0.0823223570190641,0.9090909090909091,0.4782608695652174,1.68
146,0.33191489361702126,0.0,0.30107526881720437,0.4,0.0,0.09696969696969698,0.3830155979202772,0.9999999999999999,0.34782608695652173,0.03
147,0.5957446808510638,0.0,0.43010752688172044,0.4,0.0,0.2181818181818182,0.8986135181975736,0.2727272727272727,0.6956521739130435,2.58
148,0.3893617021276595,0.004261363636363636,0.8924731182795699,0.8,0.0,0.03636363636363636,0.9610051993067592,0.09090909090909091,0.3913043478260869,0.34
149,0.6531914893617021,0.0,0.47311827956989255,0.0,0.0,0.01818181818181818,0.5459272097053726,0.4545454545454545,0.2608695652173913,0.06
150,0.40212765957446805,0.0,0.1827956989247312,0.0,0.0,0.24848484848484848,0.7010398613518197,0.9999999999999999,0.5217391304347826,2.06
151,0.7574468085106383,0.0,0.8709677419354839,0.9,0.0,0.27878787878787875,0.1273830155979201,0.8181818181818182,0.30434782608695654,0.03
152,0.35106382978723405,0.0,0.49462365591397855,0.0,0.0,0.11515151515151514,0.3561525129982668,0.0,0.3913043478260869,0.35
153,0.9085106382978723,0.0,0.6236559139784946,0.2,0.0,0.2606060606060606,0.18544194107452316,0.5454545454545454,0.6521739130434783,3.06
154,0.5361702127659574,0.0,0.8064516129032259,1.0,0.0,0.17575757575757575,0.9003466204506066,0.2727272727272727,0.5217391304347826,0.44
155,0.9319148936170212,0.0,0.6344086021505376,0.7000000000000001,0.0,0.1878787878787879,0.47400346620450606,0.6363636363636364,0.6086956521739131,2.48
156,0.6531914893617021,0.0,0.5161290322580645,0.8,0.0,0.0787878787878788,0.5537261698440208,0.36363636363636365,0.30434782608695654,0.41
157,0.38085106382978723,0.0,0.22580645161290325,0.0,0.0,0.28484848484848485,0.7010398613518197,0.9999999999999999,0.4782608695652174,1.76
158,0.8212765957446808,0.0,0.6666666666666666,0.30000000000000004,0.0,0.24242424242424243,0.12564991334488718,0.8181818181818182,0.5652173913043478,2.79
159,0.5,0.0,0.37634408602150543,0.0,0.0,0.28484848484848485,0.013864818024263315,0.09090909090909091,0.6956521739130435,1.53
160,0.6829787234042553,0.06107954545454545,0.9677419354838711,1.0,0.0,0.296969696969697,0.14211438474870008,0.7272727272727273,0.5652173913043478,0.26
161,0.44680851063829785,0.0,0.44086021505376344,0.1,0.0,0.09696969696969698,0.9896013864818025,0.0,0.7826086956521738,0.04
162,0.7148936170212765,0.0,0.7634408602150538,0.5,0.0,0.11515151515151514,0.11871750433275552,0.8181818181818182,0.8260869565217391,0.0
163,0.3021276595744681,0.0,0.23655913978494625,0.0,0.0,0.24848484848484848,0.03466204506065851,0.0,0.4782608695652174,1.69
164,0.6340425531914894,0.0,0.9784946236559141,1.0,0.0,0.15151515151515152,0.770363951473137,0.7272727272727273,0.7826086956521738,0.06
165,0.6702127659574468,0.0,0.5591397849462366,0.9,0.0,0.24848484848484848,0.7495667244367418,0.8181818181818182,0.6521739130434783,0.99
166,0.8063829787234043,0.0,0.44086021505376344,0.2,0.0,0.2181818181818182,0.2287694974003467,0.4545454545454545,0.6956521739130435,2.61
167,0.7,0.0,0.8709677419354839,0.9,0.0,0.05454545454545455,0.8396880415944541,0.5454545454545454,0.21739130434782608,0.0
168,0.7148936170212765,0.0,0.46236559139784955,0.4,0.0,0.1575757575757576,0.7504332755632583,0.8181818181818182,0.5652173913043478,2.75
169,0.7276595744680852,0.0,0.7311827956989247,0.7000000000000001,0.0,0.36363636363636365,0.23223570190641252,0.4545454545454545,0.6956521739130435,2.16
170,0.6404255319148935,0.0,0.8602150537634409,0.1,0.0,0.06060606060606061,0.856152512998267,0.4545454545454545,0.2608695652173913,0.07
171,0.5723404255319149,0.0,0.36559139784946243,0.0,0.0,0.24242424242424243,0.28509532062391685,0.2727272727272727,0.7391304347826086,1.62
172,0.06595744680851065,0.0,0.32258064516129037,0.0,0.0,0.16969696969696968,0.3604852686308492,0.0,0.43478260869565216,1.16
173,0.6595744680851063,0.0,0.34408602150537637,0.5,0.0,0.17575757575757575,0.7313691507798961,0.9090909090909091,0.6521739130434783,1.56
174,0.7638297872340425,0.0,0.6559139784946236,0.8,0.0,0.12121212121212122,0.21923743500866544,0.4545454545454545,0.3913043478260869,1.28
175,0.28936170212765955,0.0,0.4193548387096775,0.0,0.0,0.12121212121212122,0.67157712305026,0.0,0.3913043478260869,0.46
176,0.5765957446808511,0.0,0.46236559139784955,0.1,0.0,0.19393939393939397,0.4029462738301559,0.9090909090909091,0.5217391304347826,2.15
177,0.45319148936170206,0.0,0.32258064516129037,0.0,0.0,0.09090909090909091,0.6551126516464472,0.09090909090909091,0.7391304347826086,0.76
178,0.46382978723404256,0.0,0.4193548387096775,0.7000000000000001,0.0,0.16969696969696968,0.6438474870017331,0.09090909090909091,0.5652173913043478,2.22
179,0.6723404255319149,0.0,0.2688172043010753,0.0,0.0,0.15151515151515152,0.25823223570190645,0.36363636363636365,0.3913043478260869,1.91
180,0.7638297872340425,0.0,0.7741935483870968,0.7000000000000001,0.0,0.18181818181818182,0.16811091854419402,0.6363636363636364,0.8260869565217391,0.2
181,0.2297872340425532,0.0,0.2473118279569893,1.0,0.0,0.30303030303030304,0.9670710571923744,0.09090909090909091,0.30434782608695654,0.0
182,0.6361702127659574,0.0,0.6344086021505376,1.0,0.0,0.05454545454545455,0.23656845753899458,0.36363636363636365,0.30434782608695654,0.18
183,0.3595744680851064,0.0,0.09677419354838711,0.0,0.0,0.14545454545454545,0.6533795493934142,0.09090909090909091,0.6521739130434783,2.2
184,0.7170212765957447,0.0,0.8172043010752689,0.30000000000000004,0.0,0.15151515151515152,0.14731369150779905,0.7272727272727273,0.21739130434782608,0.0
185,0.7851063829787233,0.0,0.5591397849462366,0.8,0.0,0.1090909090909091,0.7902946273830156,0.6363636363636364,0.3913043478260869,1.46
186,0.29148936170212764,0.0,0.16129032258064518,0.0,0.0,0.13939393939393938,0.33795493934142107,0.09090909090909091,0.5217391304347826,2.38
187,0.6276595744680851,0.04687499999999999,0.9247311827956989,1.0,0.0,0.20606060606060606,0.8812824956672444,0.36363636363636365,0.3913043478260869,0.28
188,0.8042553191489361,0.0,0.8709677419354839,0.4,0.0,0.24848484848484848,0.5181975736568457,0.5454545454545454,0.7391304347826086,1.62
189,0.7276595744680852,0.0,0.7419354838709677,0.0,0.0,0.1090909090909091,0.7963604852686309,0.6363636363636364,0.21739130434782608,0.0
190,0.7404255319148936,0.0,0.5591397849462366,0.0,0.0,0.11515151515151514,0.2469670710571923,0.36363636363636365,0.43478260869565216,2.71
